median_income,bedrooms_per_room,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
1.4597693595956707,-1.3829237169912523,0.0,1.0,0.0,0.0,0.0,0.11680858366450991
1.6530226906898833,-0.9288670278540708,1.0,0.0,0.0,0.0,0.0,2.5325075387934524
0.2759876776593301,0.2716339549958981,1.0,0.0,0.0,0.0,0.0,-0.043199546166337234
0.48930154475299603,-0.571967497250871,1.0,0.0,0.0,0.0,0.0,1.562071205001513
-1.1530891970870827,0.5417290129447313,0.0,1.0,0.0,0.0,0.0,-0.8043192988752318
-1.0007971698661,0.6404500332390786,0.0,1.0,0.0,0.0,0.0,-1.381213475076178
0.587766217525183,-0.8726905884273904,0.0,1.0,0.0,0.0,0.0,-0.45316632205726454
1.34754588988145,-0.9869204448101181,0.0,0.0,0.0,0.0,1.0,2.0498797737831227
-0.4528084443312889,-0.13184633073569915,0.0,0.0,0.0,0.0,1.0,2.5325075387934524
-0.6613434926397447,-0.3746830643735344,0.0,1.0,0.0,0.0,0.0,-0.8942698151044648
-0.6466919493312431,2.48967570874805,0.0,0.0,0.0,0.0,1.0,-1.2082317130968838
-0.175689469281246,-0.4302856379970479,1.0,0.0,0.0,0.0,0.0,-0.4358681458593351
0.5690185438293585,-0.8825335313417763,0.0,0.0,0.0,1.0,0.0,1.1053993533761763
-0.7482549771399949,0.27095135728023667,1.0,0.0,0.0,0.0,0.0,-1.1381740994952696
-0.31070422858646873,-0.5419306820313752,0.0,1.0,0.0,0.0,0.0,-0.9868150577633872
-0.0704504270223325,-0.41100960579597123,1.0,0.0,0.0,0.0,0.0,-0.3338089062915515
0.968391256593349,-1.0403589889536045,0.0,0.0,0.0,0.0,1.0,1.657211174090125
1.7690272038385555,-1.4273753948226258,1.0,0.0,0.0,0.0,0.0,1.1183729855246234
0.5473825730655499,0.4550385112525631,1.0,0.0,0.0,0.0,0.0,0.20502928227394995
-0.1621932447999382,0.5687475240738491,1.0,0.0,0.0,0.0,0.0,0.39444431164127713
-0.18461693294592424,1.112408564983728,0.0,0.0,0.0,0.0,1.0,1.3371949144284305
-0.5691805589249777,0.6896228608381639,0.0,0.0,0.0,0.0,1.0,0.7888427289540679
-0.5445512621088946,0.17476207526650442,0.0,1.0,0.0,0.0,0.0,-0.8276718367424365
-0.3148003589737917,-0.4174635381622798,0.0,1.0,0.0,0.0,0.0,-0.48257322159374455
-1.0299952274988127,0.28187194581406017,1.0,0.0,0.0,0.0,0.0,-0.9219468970211518
1.1182676171756538,-1.064019226942143,0.0,0.0,0.0,1.0,0.0,0.2456799963390841
0.35801531439008005,-0.5099296101640014,1.0,0.0,0.0,0.0,0.0,0.3070885218417336
-1.377588651007669,1.383011681066333,0.0,1.0,0.0,0.0,0.0,-1.214286074766159
0.587766217525183,0.040712879203909876,1.0,0.0,0.0,0.0,0.0,2.5325075387934524
2.302521929541301,-1.2339439261881193,1.0,0.0,0.0,0.0,0.0,1.4427137892358
0.21444069286519535,0.1118507998377759,0.0,0.0,0.0,1.0,0.0,0.19724510298488174
-0.15069257102014677,0.4142085271555326,1.0,0.0,0.0,0.0,0.0,-0.5716588290130811
1.51149613435866,-1.3383711892152004,0.0,1.0,0.0,0.0,0.0,-0.3191054565233115
0.47291702320370405,-0.5205430742818722,1.0,0.0,0.0,0.0,0.0,0.2967096161229759
-1.1778760373796011,0.4024080943404293,0.0,1.0,0.0,0.0,0.0,-1.2705051474094298
-0.12784876693699923,-0.9534515899049231,1.0,0.0,0.0,0.0,0.0,1.8405718417881767
0.23429117089606816,-0.8762477548283246,1.0,0.0,0.0,0.0,0.0,0.15140493606036876
-0.4351635749705131,-0.3433007151470684,0.0,0.0,0.0,1.0,0.0,-0.48170831278384807
-0.256194185739786,-0.8615091397761229,0.0,1.0,0.0,0.0,0.0,-1.081955026851999
-0.5062681973350682,0.25358176140182964,1.0,0.0,0.0,0.0,0.0,-0.8908101798648789
1.2363201955179879,-0.7467137897543852,1.0,0.0,0.0,0.0,0.0,1.3337352791888446
-0.9080565767377362,2.7786707072486445,0.0,0.0,0.0,1.0,0.0,-0.17034114122111849
0.47701315359102725,-0.5625402766164478,0.0,0.0,0.0,0.0,1.0,0.7620305558472773
0.6195374852730088,-0.8146209882812816,1.0,0.0,0.0,0.0,0.0,0.07788768721916872
-1.24688008005835,0.3480439845454349,0.0,1.0,0.0,0.0,0.0,-1.2186106188156414
0.6277822605397998,-0.558503884849339,0.0,1.0,0.0,0.0,0.0,-0.9444345260784601
-1.4503212226287243,1.799911395730617,1.0,0.0,0.0,0.0,0.0,-0.27845474245817736
0.07065601337172954,0.6251308509853951,1.0,0.0,0.0,0.0,0.0,2.186535365746765
-1.342666513731133,1.4433176285480884,0.0,0.0,0.0,0.0,1.0,-0.7316669588439282
0.40543590079716535,-0.5516296512818482,0.0,0.0,0.0,1.0,0.0,1.1114537150454515
2.0224621429311287,-1.3422015497030662,0.0,1.0,0.0,0.0,0.0,-0.29402310103631385
0.6277297460476547,-0.7318038919456876,0.0,0.0,0.0,1.0,0.0,0.2249221849015688
0.09796354928721632,-0.5428602934012782,0.0,1.0,0.0,0.0,0.0,-1.063791941844173
-0.3886882494220407,-0.23775379659798243,0.0,0.0,0.0,0.0,1.0,-0.9617327022763895
-0.9384099531976425,-0.21008233216365158,0.0,0.0,0.0,0.0,1.0,-1.1035777470994108
1.3351524697351906,-0.5198290441824319,1.0,0.0,0.0,0.0,0.0,2.0706375852206382
-0.01798844936931135,-0.09672403101435344,1.0,0.0,0.0,0.0,0.0,-0.2291549402940785
-0.8897815334712185,0.5657206493774998,1.0,0.0,0.0,0.0,0.0,-0.9107030824924977
-1.1419561247523073,-0.014794285461267617,0.0,1.0,0.0,0.0,0.0,-1.122605740917133
0.6887515859203381,-0.239557004674814,1.0,0.0,0.0,0.0,0.0,2.5325075387934524
0.982622683964689,-0.8995695559437558,1.0,0.0,0.0,0.0,0.0,0.31314288351100883
0.48021653761188243,-0.8025674518312298,0.0,0.0,0.0,0.0,1.0,-0.5690641025833917
-0.0697677386244453,0.042078974022407276,1.0,0.0,0.0,0.0,0.0,0.05021060530248164
1.025894625492306,-1.19039926205248,0.0,0.0,0.0,0.0,1.0,2.5325075387934524
1.1322364720862683,-0.8774435886575718,1.0,0.0,0.0,0.0,0.0,0.3529286887662465
-0.04676639106486239,-0.25651495701500543,0.0,0.0,0.0,1.0,0.0,-0.4030016110832692
1.2481359562506504,-1.3444034491420602,0.0,1.0,0.0,0.0,0.0,-0.5509010175755658
-0.7549243176424311,2.3205330096862395,1.0,0.0,0.0,0.0,0.0,-0.062227539984059596
-0.6805637967648756,0.9260459181384175,1.0,0.0,0.0,0.0,0.0,-0.9107030824924977
0.5194973777364668,-0.7023124887431214,0.0,0.0,0.0,0.0,1.0,0.11853840128430286
1.742927501242408,-1.1265690098967427,0.0,1.0,0.0,0.0,0.0,0.40309339974024183
-1.5493635548145082,2.6501898725035686,1.0,0.0,0.0,0.0,0.0,-0.4808434039739516
-0.5281667405596027,-0.12141710995719103,0.0,0.0,0.0,1.0,0.0,-0.6382568073751094
-0.39031619867854084,-0.0891552258613001,0.0,1.0,0.0,0.0,0.0,-0.527548479708361
-0.19743046902934483,0.6360013047703617,1.0,0.0,0.0,0.0,0.0,0.7507867413186232
-1.4421289618540782,1.2352271042269576,1.0,0.0,0.0,0.0,0.0,-1.0534130361254155
-0.013682261013407714,-0.166802468120177,1.0,0.0,0.0,0.0,0.0,0.009559891237347504
0.21780162036248563,-0.38544787320648916,0.0,0.0,0.0,0.0,1.0,0.8865774244723692
-0.9159337505595112,3.9457207667081993,1.0,0.0,0.0,0.0,0.0,-0.9271363498805306
0.6346616590108164,0.06391119938100845,0.0,0.0,0.0,1.0,0.0,-0.2922932834165209
-1.1314532263232742,0.4021044709311567,1.0,0.0,0.0,0.0,0.0,-1.0240061365889355
1.1535573558972056,-1.4442897641789767,1.0,0.0,0.0,0.0,0.0,1.1002099005167976
-1.171469269337891,1.0115800499306304,1.0,0.0,0.0,0.0,0.0,-0.977301060854526
-0.5212348275964408,0.09400832935628416,0.0,1.0,0.0,0.0,0.0,-0.48257322159374455
2.5940298754391193,-1.5604957185110646,0.0,1.0,0.0,0.0,0.0,1.5854237428687177
-0.47764779911595256,-0.370318261620101,0.0,0.0,0.0,0.0,1.0,-0.7835614874377165
-0.7850151216416115,1.1240448821368054,1.0,0.0,0.0,0.0,0.0,-0.46786977182550454
-0.27252619279693263,-0.028659104311495806,0.0,1.0,0.0,0.0,0.0,-0.28191437769776323
-0.18640242567885992,-0.7148475754794473,0.0,1.0,0.0,0.0,0.0,-1.0577375801748978
-0.9129929389993819,1.4927477844177164,1.0,0.0,0.0,0.0,0.0,-0.7109091474064129
-1.010197263960085,0.4656056714217243,1.0,0.0,0.0,0.0,0.0,-0.38656834369523624
1.7231820521958252,-1.218717870282108,0.0,0.0,0.0,0.0,1.0,2.5325075387934524
-1.3530643831758762,0.6404500332390786,1.0,0.0,0.0,0.0,0.0,-0.9340556203597025
0.48384003756989885,-0.3452064701807497,0.0,0.0,0.0,1.0,0.0,2.1649126454993532
2.2028494234497753,-0.6939009310426068,0.0,0.0,0.0,1.0,0.0,2.5325075387934524
-0.08741260798522113,-0.058499404924374616,1.0,0.0,0.0,0.0,0.0,-0.5050608506510528
-0.8513409252209567,0.7203578769830232,0.0,1.0,0.0,0.0,0.0,-0.7593440407606152
0.2201647725090182,-0.648744259976449,1.0,0.0,0.0,0.0,0.0,1.0664784569308352
-0.9580503732599347,0.03145031228679502,0.0,1.0,0.0,0.0,0.0,-1.2324491597739848
0.11513578821868535,-0.4615635617258881,1.0,0.0,0.0,0.0,0.0,-0.19282877027842674
-0.9419809386635136,-0.2563733862992156,1.0,0.0,0.0,0.0,0.0,-1.0793603004223096
1.0642302047582777,-0.7916147406794276,0.0,0.0,0.0,1.0,0.0,1.6710497150484684
3.157667919633191,-1.5195546645302702,1.0,0.0,0.0,0.0,0.0,2.5325075387934524
-0.6475321812055659,-0.09875642941768731,0.0,1.0,0.0,0.0,0.0,-1.4158098274720368
-0.48106124110538834,0.07020886599817472,0.0,1.0,0.0,0.0,0.0,-0.8328612896018153
-0.9965960104944868,-0.1771788636566635,0.0,1.0,0.0,0.0,0.0,-1.2445578831125355
-0.18409178802447262,-0.29434510900728905,0.0,0.0,0.0,1.0,0.0,1.058694277641767
-0.5168236102562468,-0.13763063326328603,0.0,1.0,0.0,0.0,0.0,-0.9928694194326625
0.10636586803044294,-1.1340461224971694,1.0,0.0,0.0,0.0,0.0,2.5325075387934524
0.7595936358241676,-1.0494822976755178,0.0,1.0,0.0,0.0,0.0,-0.28537401293734915
-0.03883670275094232,-0.4421754632917746,1.0,0.0,0.0,0.0,0.0,-0.048388999025716056
-1.3624119627777158,3.950920799327226,0.0,0.0,0.0,0.0,1.0,-0.6564198923829352
0.3626891041909997,-0.8597905527024745,1.0,0.0,0.0,0.0,0.0,0.3114130658912159
0.7762932443263303,-0.014201393602995575,1.0,0.0,0.0,0.0,0.0,-0.1158518861976408
-0.7337609773079291,0.6192740857279869,1.0,0.0,0.0,0.0,0.0,0.5803997057690184
1.0268924008430642,-0.7883755450734387,1.0,0.0,0.0,0.0,0.0,0.08913150174782285
-0.8547018527182472,0.08476607342709398,0.0,1.0,0.0,0.0,0.0,-0.8458349217502624
-0.23933703376118765,-0.2776168279331136,1.0,0.0,0.0,0.0,0.0,-0.1513131474033961
-0.5347310520777485,0.5402863559186563,1.0,0.0,0.0,0.0,0.0,-0.15217805621329258
0.01887672411659559,-0.5654072916624644,0.0,1.0,0.0,0.0,0.0,-0.44538214276819627
-0.38685024219695996,0.06239086990799836,1.0,0.0,0.0,0.0,0.0,-0.2672109279295232
0.38143677788682423,-0.5493723132667462,0.0,0.0,0.0,0.0,1.0,0.28287107516463234
-1.2783887753454495,1.5456321673447648,1.0,0.0,0.0,0.0,0.0,-0.8389156512710906
-0.4555917124149828,0.17620810703438014,1.0,0.0,0.0,0.0,0.0,-0.04060481973664782
-0.35313593823976314,-0.23697307633870196,1.0,0.0,0.0,0.0,0.0,-0.498141580171881
0.6820297309257566,-0.4020353379302028,1.0,0.0,0.0,0.0,0.0,0.15745929772964407
0.5646073264891645,-0.8446231892928181,0.0,0.0,0.0,1.0,0.0,0.5691558912403643
0.5002245591191908,-0.32244120715096913,1.0,0.0,0.0,0.0,0.0,0.6054820612560161
-0.7907392012854346,0.21869901926585514,0.0,0.0,0.0,0.0,1.0,-0.4185699696614057
-1.2064964355987169,0.3366546603499325,0.0,1.0,0.0,0.0,0.0,-1.2289895245343991
-0.8404179108547619,1.3985784676518498,0.0,0.0,0.0,0.0,1.0,-0.5889570052110105
-0.9902942714370668,1.5370019013063536,1.0,0.0,0.0,0.0,0.0,-0.5214941180390857
0.05274857155022779,-0.5727741622744837,0.0,1.0,0.0,0.0,0.0,-0.6105797254584222
2.0094385488791273,-1.2385067782493373,0.0,0.0,0.0,1.0,0.0,2.046420138543537
-1.2438342395139301,1.3985203701800093,0.0,1.0,0.0,0.0,0.0,-1.381213475076178
-0.5376718636378778,0.5332794215973368,0.0,0.0,0.0,1.0,0.0,1.4271454306576636
-1.3865686291644925,-0.5402198336782399,0.0,1.0,0.0,0.0,0.0,-1.3379680345813545
-0.2999912721888548,-0.6769254781219962,0.0,1.0,0.0,0.0,0.0,-1.0888742973311707
-0.4381043865306423,0.3767848915180752,1.0,0.0,0.0,0.0,0.0,-0.16774641479142907
-0.6900689198431507,-0.5200014051330472,0.0,0.0,0.0,0.0,1.0,0.2776816223052535
-1.542379127359201,2.0162429756390208,1.0,0.0,0.0,0.0,0.0,-0.6745829773907611
0.5098347111817563,-0.9778441064394046,0.0,0.0,0.0,0.0,1.0,-0.7878860314871988
1.7166702551698247,-1.296294234467894,1.0,0.0,0.0,0.0,0.0,0.577804979339329
-0.7394850569517523,-0.33939609437683077,0.0,1.0,0.0,0.0,0.0,-0.5517659263854622
-1.7564807118350443,-0.7964892621564174,0.0,1.0,0.0,0.0,0.0,-1.0352499511175894
0.37770824894451727,-0.2204945074803858,1.0,0.0,0.0,0.0,0.0,0.13843130391192168
0.5447043339661466,-0.7049041202520889,1.0,0.0,0.0,0.0,0.0,0.1557294801098511
-1.0204901044205374,0.3816908497770543,0.0,0.0,0.0,1.0,0.0,-0.6970706064480694
0.6947382380248871,-0.8187673907672,1.0,0.0,0.0,0.0,0.0,0.30276397779225117
0.44828772638762104,1.3376438143763008,0.0,0.0,0.0,1.0,0.0,-0.062227539984059596
-0.6833470648485693,-0.0732450400879532,0.0,0.0,0.0,0.0,1.0,-1.2004475338078155
-0.9717041412176778,0.2758534956014157,1.0,0.0,0.0,0.0,0.0,-0.6382568073751094
0.3873709154992282,-0.6464744852764185,1.0,0.0,0.0,0.0,0.0,-0.23693911958314676
-0.7809189912542885,1.1586396886660626,0.0,1.0,0.0,0.0,0.0,-1.081955026851999
0.0766951799684236,-0.7555799583729154,0.0,0.0,0.0,0.0,1.0,0.7905725465738609
-0.4042325390970099,1.4418716762066022,1.0,0.0,0.0,0.0,0.0,0.34946905352666063
1.0927980884852484,-1.192521168182884,0.0,1.0,0.0,0.0,0.0,0.20675909989374291
0.5327835442491936,-0.5207588654203372,0.0,0.0,0.0,0.0,1.0,0.711865844873282
-0.3781328365008624,-0.1278946181450047,1.0,0.0,0.0,0.0,0.0,-0.7602089495705118
0.05253851358164715,-0.5428530001477615,1.0,0.0,0.0,0.0,0.0,-0.16082714431225728
-0.8221428675882441,-0.08599455504865464,0.0,1.0,0.0,0.0,0.0,-0.8294016543622295
-1.5534071707096861,0.1546311893598264,0.0,1.0,0.0,0.0,0.0,-0.9660572463258719
-0.42644616927441525,1.9952785117548317,1.0,0.0,0.0,0.0,0.0,-0.062227539984059596
-0.678200644618343,0.7601949745220361,1.0,0.0,0.0,0.0,0.0,-0.20320767599718437
-0.7719915275896103,-0.5820207106048508,0.0,1.0,0.0,0.0,0.0,-1.1857440840395754
-0.12422526697898278,-0.5326577849690473,1.0,0.0,0.0,0.0,0.0,-0.18072004693987612
0.9151940760502953,-0.5969766298784153,0.0,0.0,0.0,1.0,0.0,2.5325075387934524
0.3229881481292541,-0.5296534388312957,0.0,1.0,0.0,0.0,0.0,-0.12623079191639847
-1.0051033582220037,1.5799677428035659,1.0,0.0,0.0,0.0,0.0,-0.47651885992446924
-0.45522411096996657,-0.028669829319811373,1.0,0.0,0.0,0.0,0.0,-0.0708766280830243
0.07454208579047213,-0.6517857733929364,0.0,1.0,0.0,0.0,0.0,-0.9288661675003236
-0.8647846352101192,-0.34053353130294245,0.0,1.0,0.0,0.0,0.0,-1.2852085971776697
-0.1014864918801258,0.9981364311230866,1.0,0.0,0.0,0.0,0.0,0.02080370576600163
0.456479987162267,-0.18065813555834756,0.0,1.0,0.0,0.0,0.0,-0.7420458645626858
0.843826881225014,-0.8889319036766573,1.0,0.0,0.0,0.0,0.0,0.17562238273746994
-1.3310082964749064,0.66846834819108,0.0,1.0,0.0,0.0,0.0,-1.3085611350448745
-1.0141883653631176,1.7357394262328478,1.0,0.0,0.0,0.0,0.0,-0.29402310103631385
0.22998498254016428,0.13146189727971025,1.0,0.0,0.0,0.0,0.0,0.5406139005137808
2.3881730662300673,-1.4714927745841946,1.0,0.0,0.0,0.0,0.0,1.4799048680613482
-0.8301250703943095,0.5530685896001633,1.0,0.0,0.0,0.0,0.0,-0.3597561705884456
-0.057321803986040955,0.9696679311059716,0.0,0.0,0.0,0.0,1.0,0.3088183394615265
-0.5653470009983805,1.0826911778430615,0.0,0.0,0.0,0.0,1.0,0.25000454038856645
1.5583390613521482,-0.8316652546997587,1.0,0.0,0.0,0.0,0.0,0.8744687011338186
0.7839078456873794,-0.7131467830234782,1.0,0.0,0.0,0.0,0.0,0.23530109062032645
-0.6463243478862271,0.5189723014882027,1.0,0.0,0.0,0.0,0.0,0.4636370164329948
-0.3968805101966867,0.6903822867470301,1.0,0.0,0.0,0.0,0.0,-0.0008190144814101488
-1.420913107027431,0.11296598809389678,0.0,1.0,0.0,0.0,0.0,-1.3068313174250814
-0.1979030994586514,-0.46023718496300453,0.0,1.0,0.0,0.0,0.0,-1.0144921396800741
-0.544078631679588,-0.43329520071920175,0.0,1.0,0.0,0.0,0.0,-1.0335201334977966
-0.9649297717309515,0.9720514090995773,1.0,0.0,0.0,0.0,0.0,-0.5915517316406999
-0.9531665254904341,-0.33370533106486505,0.0,0.0,0.0,0.0,1.0,-1.0906041149509638
-0.36132819901440916,1.4269970712041933,0.0,0.0,0.0,0.0,1.0,0.3927144940214842
