median_income,bedrooms_per_room,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,target
3.0,0.19887429643527205,0.0,1.0,0.0,0.0,0.0,96700.0
2.6678,0.21711711711711712,1.0,0.0,0.0,0.0,0.0,164200.0
3.2411,0.212195981670779,1.0,0.0,0.0,0.0,0.0,250000.0
8.7591,0.13874765854963875,1.0,0.0,0.0,0.0,0.0,434700.0
11.3421,0.1158924205378973,0.0,0.0,0.0,1.0,0.0,500001.0
1.2083,0.20093457943925233,1.0,0.0,0.0,0.0,0.0,92600.0
2.7917,0.1849246231155779,1.0,0.0,0.0,0.0,0.0,242000.0
2.9258,0.2542965336440431,0.0,0.0,0.0,0.0,1.0,234800.0
2.0529,0.320596458527493,0.0,0.0,0.0,0.0,1.0,168800.0
3.3068,0.21835231078365708,1.0,0.0,0.0,0.0,0.0,154400.0
1.75,0.2687353629976581,0.0,1.0,0.0,0.0,0.0,64000.0
3.1964,0.32565284178187404,0.0,1.0,0.0,0.0,0.0,80000.0
5.6936,0.2395854501117659,0.0,0.0,0.0,1.0,0.0,322200.0
5.3369,0.17419962335216574,1.0,0.0,0.0,0.0,0.0,370400.0
3.3409,0.2984084880636605,1.0,0.0,0.0,0.0,0.0,181300.0
1.9779,0.1911869225302061,1.0,0.0,0.0,0.0,0.0,114200.0
1.1483,0.37534097108565195,0.0,0.0,0.0,0.0,1.0,112500.0
4.9886,0.1580208161242359,0.0,1.0,0.0,0.0,0.0,158100.0
5.3951,0.2048331415420023,0.0,0.0,0.0,0.0,1.0,277700.0
1.75,0.2802547770700637,0.0,0.0,0.0,0.0,1.0,154200.0
1.2286,0.32049180327868854,0.0,0.0,0.0,0.0,1.0,105000.0
5.2415,0.19784283513097073,1.0,0.0,0.0,0.0,0.0,286500.0
2.774,0.21655561250640698,0.0,1.0,0.0,0.0,0.0,190200.0
1.7895,0.2670807453416149,0.0,1.0,0.0,0.0,0.0,63100.0
3.2301,0.22752613240418118,1.0,0.0,0.0,0.0,0.0,189900.0
2.3373,0.20559311616472034,0.0,1.0,0.0,0.0,0.0,57100.0
3.6635,0.18280123583934088,1.0,0.0,0.0,0.0,0.0,282100.0
4.7188,0.19576185671039353,0.0,0.0,0.0,0.0,1.0,350000.0
2.5763,0.2938410907381288,1.0,0.0,0.0,0.0,0.0,173900.0
2.6914,0.21028829847371397,0.0,0.0,0.0,1.0,0.0,218800.0
5.0929,0.17753623188405798,1.0,0.0,0.0,0.0,0.0,225000.0
3.5129,0.1738013698630137,0.0,1.0,0.0,0.0,0.0,101200.0
5.7321,0.14646187602852442,0.0,1.0,0.0,0.0,0.0,164700.0
2.45,0.28752642706131076,1.0,0.0,0.0,0.0,0.0,132000.0
2.9705,0.2400970088924818,0.0,0.0,0.0,0.0,1.0,245500.0
2.9417,0.2650273224043716,1.0,0.0,0.0,0.0,0.0,254200.0
5.3962,0.14973385790326313,1.0,0.0,0.0,0.0,0.0,301500.0
4.9018,0.17849462365591398,1.0,0.0,0.0,0.0,0.0,188500.0
3.045,0.24133116127530835,1.0,0.0,0.0,0.0,0.0,184000.0
1.4853,0.22702702702702704,0.0,1.0,0.0,0.0,0.0,101800.0
6.6605,0.13265720081135904,0.0,1.0,0.0,0.0,0.0,220700.0
7.0285,0.1589895988112927,1.0,0.0,0.0,0.0,0.0,500001.0
4.4063,0.228611014894354,1.0,0.0,0.0,0.0,0.0,202200.0
4.8125,0.1796875,1.0,0.0,0.0,0.0,0.0,387800.0
1.685,0.24427480916030533,0.0,1.0,0.0,0.0,0.0,114200.0
1.975,0.25,0.0,1.0,0.0,0.0,0.0,47500.0
5.0,0.16224747474747475,0.0,1.0,0.0,0.0,0.0,154800.0
6.4468,0.15562287012495266,0.0,0.0,0.0,0.0,1.0,444200.0
3.0185,0.20521172638436483,0.0,0.0,0.0,0.0,1.0,500001.0
2.6214,0.19112874143526867,0.0,1.0,0.0,0.0,0.0,103800.0
2.6493,0.35724331926863573,0.0,0.0,0.0,0.0,1.0,67500.0
3.5462,0.18790414606314187,1.0,0.0,0.0,0.0,0.0,156800.0
4.9643,0.16167664670658682,0.0,0.0,0.0,1.0,0.0,335000.0
2.4559,0.22857142857142856,1.0,0.0,0.0,0.0,0.0,75600.0
3.2891,0.18142944410507025,0.0,1.0,0.0,0.0,0.0,93100.0
3.7466,0.18902203324313877,1.0,0.0,0.0,0.0,0.0,168600.0
5.7248,0.15252377468910022,0.0,0.0,0.0,0.0,1.0,398800.0
7.2494,0.1300792864222002,1.0,0.0,0.0,0.0,0.0,336500.0
4.9231,0.239247311827957,1.0,0.0,0.0,0.0,0.0,230900.0
3.5719,0.2458417108389691,1.0,0.0,0.0,0.0,0.0,252800.0
3.5292,0.27737059092991295,0.0,0.0,0.0,0.0,1.0,361800.0
2.7969,0.25285171102661597,0.0,0.0,0.0,0.0,1.0,298400.0
2.8438,0.22299306243805747,0.0,1.0,0.0,0.0,0.0,111500.0
3.2813,0.18864774624373956,0.0,1.0,0.0,0.0,0.0,151400.0
1.9194,0.22920475319926875,1.0,0.0,0.0,0.0,0.0,100600.0
6.0102,0.15115163147792707,0.0,0.0,0.0,1.0,0.0,235600.0
4.5625,0.18328530259365994,1.0,0.0,0.0,0.0,0.0,242700.0
1.2575,0.2930638493339458,0.0,1.0,0.0,0.0,0.0,66800.0
5.0,0.21521906225980014,1.0,0.0,0.0,0.0,0.0,500001.0
8.2653,0.14129708045464676,1.0,0.0,0.0,0.0,0.0,374000.0
4.2891,0.21934460887949261,0.0,0.0,0.0,1.0,0.0,230000.0
3.5938,0.23687943262411348,1.0,0.0,0.0,0.0,0.0,141100.0
6.759,0.1352409638554217,0.0,1.0,0.0,0.0,0.0,170300.0
4.7813,0.18266978922716628,1.0,0.0,0.0,0.0,0.0,241500.0
1.6378,0.2361950826279726,0.0,1.0,0.0,0.0,0.0,60300.0
3.6373,0.1575638506876228,1.0,0.0,0.0,0.0,0.0,420000.0
4.3269,0.162041181736795,1.0,0.0,0.0,0.0,0.0,224700.0
3.0521,0.19294871794871796,0.0,0.0,0.0,1.0,0.0,151500.0
3.3929,0.16289592760180996,0.0,1.0,0.0,0.0,0.0,82100.0
2.9167,0.22756410256410256,1.0,0.0,0.0,0.0,0.0,104200.0
6.235,0.16955332725615316,1.0,0.0,0.0,0.0,0.0,361400.0
2.1516,0.3740031897926635,0.0,0.0,0.0,1.0,0.0,187500.0
4.7891,0.1802342187946301,0.0,0.0,0.0,0.0,1.0,295300.0
5.0605,0.16561514195583596,1.0,0.0,0.0,0.0,0.0,216200.0
1.5064,0.23304231027535258,0.0,1.0,0.0,0.0,0.0,66300.0
5.0762,0.18046830382638493,0.0,1.0,0.0,0.0,0.0,98000.0
1.119,0.31724137931034485,1.0,0.0,0.0,0.0,0.0,175000.0
4.0153,0.24911158493248045,1.0,0.0,0.0,0.0,0.0,460000.0
1.324,0.2965612104539202,0.0,0.0,0.0,0.0,1.0,122600.0
4.6528,0.18086696562032886,0.0,0.0,0.0,1.0,0.0,335700.0
7.732,0.13501882732651962,0.0,1.0,0.0,0.0,0.0,173200.0
5.0761,0.17041800643086816,0.0,0.0,0.0,1.0,0.0,233200.0
4.0673,0.18137553256238587,0.0,1.0,0.0,0.0,0.0,84200.0
3.1406,0.19906976744186047,0.0,0.0,0.0,0.0,1.0,96000.0
2.0938,0.20067453625632378,0.0,0.0,0.0,0.0,1.0,79600.0
6.4232,0.18271119842829076,1.0,0.0,0.0,0.0,0.0,446600.0
3.8465,0.20724859622256253,1.0,0.0,0.0,0.0,0.0,180700.0
2.1864,0.2456661713719663,1.0,0.0,0.0,0.0,0.0,101900.0
1.7062,0.212,0.0,1.0,0.0,0.0,0.0,77400.0
5.1923,0.19896519285042333,1.0,0.0,0.0,0.0,0.0,500001.0
5.7519,0.1606886657101865,1.0,0.0,0.0,0.0,0.0,243400.0
4.7952,0.16631417035185542,0.0,0.0,0.0,0.0,1.0,141400.0
3.7479,0.21529828706438275,1.0,0.0,0.0,0.0,0.0,213000.0
5.8343,0.1438223938223938,0.0,0.0,0.0,0.0,1.0,500001.0
6.0368,0.1619718309859155,1.0,0.0,0.0,0.0,0.0,248000.0
3.7917,0.1979817395482941,0.0,0.0,0.0,1.0,0.0,160600.0
6.2575,0.13489113117365906,0.0,1.0,0.0,0.0,0.0,143500.0
2.4432,0.3474341192787795,1.0,0.0,0.0,0.0,0.0,200000.0
2.5848,0.2665627435697584,1.0,0.0,0.0,0.0,0.0,101900.0
4.87,0.1721283201103829,0.0,0.0,0.0,0.0,1.0,220900.0
7.1997,0.14752414218204232,0.0,1.0,0.0,0.0,0.0,253800.0
0.9304,0.3665521191294387,1.0,0.0,0.0,0.0,0.0,151600.0
2.875,0.2058165548098434,0.0,0.0,0.0,1.0,0.0,133400.0
3.1375,0.20768753874767515,0.0,1.0,0.0,0.0,0.0,146200.0
3.5048,0.24974200206398348,1.0,0.0,0.0,0.0,0.0,294000.0
1.1346,0.2844932844932845,1.0,0.0,0.0,0.0,0.0,85400.0
3.8547,0.20318449290411908,1.0,0.0,0.0,0.0,0.0,208300.0
4.2955,0.19050445103857566,0.0,0.0,0.0,0.0,1.0,309700.0
2.1366,0.44168466522678185,1.0,0.0,0.0,0.0,0.0,100000.0
5.0893,0.2165644171779141,0.0,0.0,0.0,1.0,0.0,173400.0
1.7262,0.23617747440273038,1.0,0.0,0.0,0.0,0.0,88800.0
6.0774,0.1290983606557377,1.0,0.0,0.0,0.0,0.0,334400.0
1.65,0.271523178807947,1.0,0.0,0.0,0.0,0.0,94200.0
2.8882,0.21830985915492956,0.0,1.0,0.0,0.0,0.0,151400.0
8.8204,0.12235915492957747,0.0,1.0,0.0,0.0,0.0,390500.0
2.9712,0.1913818722139673,0.0,0.0,0.0,0.0,1.0,116600.0
2.3859,0.2780454232622161,1.0,0.0,0.0,0.0,0.0,153100.0
3.3618,0.21119592875318066,0.0,1.0,0.0,0.0,0.0,174600.0
3.5258,0.1714013648627202,0.0,1.0,0.0,0.0,0.0,84900.0
2.1422,0.2994278448823903,1.0,0.0,0.0,0.0,0.0,125000.0
1.9571,0.23986013986013985,1.0,0.0,0.0,0.0,0.0,162500.0
7.1621,0.14218009478672985,0.0,0.0,0.0,0.0,1.0,500001.0
1.3042,0.25,1.0,0.0,0.0,0.0,0.0,99200.0
4.8021,0.19283819628647214,0.0,0.0,0.0,1.0,0.0,457500.0
8.0755,0.1726161369193154,0.0,0.0,0.0,1.0,0.0,500001.0
3.7143,0.20946538124452235,1.0,0.0,0.0,0.0,0.0,148800.0
2.2596,0.2546341463414634,0.0,1.0,0.0,0.0,0.0,119400.0
4.3,0.1752349364289663,1.0,0.0,0.0,0.0,0.0,330500.0
2.0564,0.21468189233278956,0.0,1.0,0.0,0.0,0.0,64700.0
4.1,0.18609022556390978,1.0,0.0,0.0,0.0,0.0,184900.0
2.087,0.19798994974874373,1.0,0.0,0.0,0.0,0.0,82400.0
5.9073,0.16694935788708504,0.0,0.0,0.0,1.0,0.0,400400.0
9.8937,0.12473347547974413,1.0,0.0,0.0,0.0,0.0,500001.0
2.6477,0.2071307300509338,0.0,1.0,0.0,0.0,0.0,43500.0
2.9647,0.21692964175845986,0.0,1.0,0.0,0.0,0.0,110900.0
1.983,0.20258272800645682,0.0,1.0,0.0,0.0,0.0,63300.0
3.5302,0.19578783151326054,0.0,0.0,0.0,1.0,0.0,329600.0
2.8966,0.20487627365356623,0.0,1.0,0.0,0.0,0.0,92400.0
4.0833,0.1470905172413793,1.0,0.0,0.0,0.0,0.0,500001.0
5.3272,0.15199468085106382,0.0,1.0,0.0,0.0,0.0,174200.0
3.8068,0.1872146118721461,1.0,0.0,0.0,0.0,0.0,201600.0
1.2864,0.44198623402163223,0.0,0.0,0.0,0.0,1.0,131300.0
4.5714,0.16299559471365638,1.0,0.0,0.0,0.0,0.0,243200.0
5.359,0.21203438395415472,1.0,0.0,0.0,0.0,0.0,193800.0
2.4835,0.2487719298245614,1.0,0.0,0.0,0.0,0.0,274300.0
5.8362,0.1671372106154715,1.0,0.0,0.0,0.0,0.0,217500.0
2.2532,0.21777386713594368,0.0,1.0,0.0,0.0,0.0,109400.0
3.425,0.19675796534376747,1.0,0.0,0.0,0.0,0.0,189700.0
2.8625,0.24419114423498467,1.0,0.0,0.0,0.0,0.0,189600.0
3.9167,0.18006795016987542,0.0,1.0,0.0,0.0,0.0,155700.0
3.1441,0.2164762477450391,1.0,0.0,0.0,0.0,0.0,176300.0
4.6071,0.18099787685774946,0.0,0.0,0.0,0.0,1.0,239900.0
1.4464,0.3024948024948025,1.0,0.0,0.0,0.0,0.0,110200.0
3.0132,0.2230769230769231,1.0,0.0,0.0,0.0,0.0,202500.0
3.2083,0.19911504424778761,1.0,0.0,0.0,0.0,0.0,149600.0
5.1795,0.1895424836601307,1.0,0.0,0.0,0.0,0.0,225400.0
4.9559,0.1638752052545156,0.0,0.0,0.0,1.0,0.0,273000.0
4.8333,0.19415843664635427,1.0,0.0,0.0,0.0,0.0,277200.0
2.375,0.22554112554112554,0.0,0.0,0.0,0.0,1.0,158800.0
1.5833,0.23238180196253344,0.0,1.0,0.0,0.0,0.0,65100.0
2.2804,0.2939666238767651,0.0,0.0,0.0,0.0,1.0,139100.0
1.995,0.301994301994302,1.0,0.0,0.0,0.0,0.0,146900.0
3.9812,0.17964071856287425,0.0,1.0,0.0,0.0,0.0,136600.0
7.7072,0.1410324640766365,0.0,0.0,0.0,1.0,0.0,443800.0
1.5122,0.29396325459317585,0.0,1.0,0.0,0.0,0.0,47500.0
2.8569,0.2437847866419295,0.0,0.0,0.0,1.0,0.0,372200.0
1.2404,0.18152866242038215,0.0,1.0,0.0,0.0,0.0,52500.0
3.3095,0.17360060514372164,0.0,1.0,0.0,0.0,0.0,81300.0
3.0465,0.2347090999502735,1.0,0.0,0.0,0.0,0.0,187800.0
2.5667,0.18270120259019426,0.0,0.0,0.0,0.0,1.0,239300.0
0.9437,0.32978723404255317,1.0,0.0,0.0,0.0,0.0,129200.0
4.8516,0.15614923998157532,0.0,0.0,0.0,0.0,1.0,116100.0
7.1497,0.13768115942028986,1.0,0.0,0.0,0.0,0.0,274000.0
2.4726,0.1931751611013474,0.0,1.0,0.0,0.0,0.0,143400.0
0.536,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,87500.0
4.6,0.20007069635913752,1.0,0.0,0.0,0.0,0.0,223200.0
4.918,0.17197802197802198,1.0,0.0,0.0,0.0,0.0,225200.0
1.9375,0.23499361430395913,0.0,0.0,0.0,1.0,0.0,126600.0
5.2037,0.165374677002584,1.0,0.0,0.0,0.0,0.0,242200.0
4.7344,0.29043280182232345,0.0,0.0,0.0,1.0,0.0,200000.0
2.5795,0.20861022825772899,0.0,0.0,0.0,0.0,1.0,68400.0
2.0304,0.22885572139303484,1.0,0.0,0.0,0.0,0.0,133400.0
4.6184,0.175366568914956,1.0,0.0,0.0,0.0,0.0,179800.0
2.3937,0.2800517018526497,0.0,1.0,0.0,0.0,0.0,82100.0
4.0268,0.16903914590747332,0.0,0.0,0.0,0.0,1.0,298600.0
3.111,0.29647735442127965,1.0,0.0,0.0,0.0,0.0,247600.0
5.9617,0.14369933677229182,0.0,1.0,0.0,0.0,0.0,231100.0
4.8953,0.182657274714598,0.0,0.0,0.0,0.0,1.0,289500.0
3.1607,0.20544090056285177,1.0,0.0,0.0,0.0,0.0,119300.0
3.9808,0.1813759555246699,1.0,0.0,0.0,0.0,0.0,188600.0
2.3152,0.20787083753784055,0.0,1.0,0.0,0.0,0.0,111300.0
0.9227,0.22182559918408976,0.0,1.0,0.0,0.0,0.0,95500.0
3.0687,0.32857142857142857,1.0,0.0,0.0,0.0,0.0,200000.0
2.5893,0.2569444444444444,1.0,0.0,0.0,0.0,0.0,183700.0
2.4107,0.1791044776119403,0.0,1.0,0.0,0.0,0.0,70100.0
3.6442,0.1819672131147541,1.0,0.0,0.0,0.0,0.0,186300.0
5.6235,0.17823712948517942,0.0,0.0,0.0,1.0,0.0,500001.0
4.4958,0.18214144606874752,0.0,1.0,0.0,0.0,0.0,192600.0
1.9668,0.30448604733309786,1.0,0.0,0.0,0.0,0.0,152100.0
3.0139,0.21119530677096066,1.0,0.0,0.0,0.0,0.0,199000.0
4.0227,0.17505854800936768,0.0,1.0,0.0,0.0,0.0,99800.0
2.234,0.19310919699916643,0.0,1.0,0.0,0.0,0.0,58600.0
3.6875,0.2707435344827586,1.0,0.0,0.0,0.0,0.0,209600.0
4.75,0.20238095238095238,0.0,1.0,0.0,0.0,0.0,121400.0
5.4876,0.16130558183538315,1.0,0.0,0.0,0.0,0.0,227500.0
1.3462,0.25162488393686167,0.0,1.0,0.0,0.0,0.0,55900.0
1.9495,0.3135198135198135,1.0,0.0,0.0,0.0,0.0,173200.0
4.3187,0.22048192771084338,1.0,0.0,0.0,0.0,0.0,269700.0
8.4284,0.12752075919335706,1.0,0.0,0.0,0.0,0.0,378300.0
2.3,0.24493243243243243,1.0,0.0,0.0,0.0,0.0,165600.0
3.7716,0.26909254267744837,0.0,0.0,0.0,0.0,1.0,242900.0
2.8042,0.275647171620326,0.0,0.0,0.0,0.0,1.0,236100.0
6.8482,0.1646266829865361,1.0,0.0,0.0,0.0,0.0,308300.0
5.3735,0.1715,1.0,0.0,0.0,0.0,0.0,234400.0
2.65,0.24295506473724296,1.0,0.0,0.0,0.0,0.0,260800.0
3.125,0.2528957528957529,1.0,0.0,0.0,0.0,0.0,207100.0
1.175,0.21940928270042195,0.0,1.0,0.0,0.0,0.0,56100.0
3.5039,0.1861671469740634,0.0,1.0,0.0,0.0,0.0,89900.0
2.8447,0.18772961058045554,0.0,1.0,0.0,0.0,0.0,87700.0
2.0433,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,138800.0
2.0657,0.1935051891529963,0.0,0.0,0.0,0.0,1.0,81100.0
3.1927,0.2956147220046985,0.0,0.0,0.0,0.0,1.0,252600.0
4.9222,0.1608599592114208,0.0,1.0,0.0,0.0,0.0,142900.0
1.0667,0.2541528239202658,0.0,1.0,0.0,0.0,0.0,34200.0
5.3683,0.16597755463673952,0.0,0.0,0.0,1.0,0.0,339400.0
1.4189,0.38596491228070173,1.0,0.0,0.0,0.0,0.0,141700.0
2.6458,0.35426621160409555,1.0,0.0,0.0,0.0,0.0,372200.0
3.1129,0.25308641975308643,1.0,0.0,0.0,0.0,0.0,149300.0
3.9722,0.178544061302682,0.0,0.0,0.0,0.0,1.0,189000.0
3.0021,0.21890145395799676,0.0,1.0,0.0,0.0,0.0,152300.0
5.7415,0.20745252597635255,1.0,0.0,0.0,0.0,0.0,321900.0
12.9591,0.13298245614035087,1.0,0.0,0.0,0.0,0.0,500001.0
5.0016,0.18615174155529832,0.0,0.0,0.0,0.0,1.0,218500.0
4.6349,0.17650076962544894,1.0,0.0,0.0,0.0,0.0,196200.0
4.3029,0.18421052631578946,0.0,1.0,0.0,0.0,0.0,121900.0
5.6582,0.16535433070866143,0.0,0.0,0.0,0.0,1.0,500001.0
1.55,0.2314266929651545,1.0,0.0,0.0,0.0,0.0,100600.0
2.8882,0.20150816925010473,0.0,1.0,0.0,0.0,0.0,137500.0
2.0658,0.203125,0.0,1.0,0.0,0.0,0.0,92500.0
7.9068,0.13378492802709568,0.0,1.0,0.0,0.0,0.0,349100.0
6.8374,0.14657210401891252,0.0,0.0,0.0,1.0,0.0,500001.0
5.6604,0.1757469244288225,0.0,0.0,0.0,0.0,1.0,276400.0
4.4286,0.19959266802443992,0.0,0.0,0.0,0.0,1.0,238600.0
10.0968,0.1373134328358209,0.0,0.0,0.0,0.0,1.0,500001.0
1.1806,0.26671261199172985,0.0,1.0,0.0,0.0,0.0,68300.0
2.19,0.23833229620410704,0.0,1.0,0.0,0.0,0.0,53400.0
4.4464,0.1944954128440367,1.0,0.0,0.0,0.0,0.0,353100.0
3.4471,0.19035202086049544,1.0,0.0,0.0,0.0,0.0,209500.0
4.9464,0.18903891977760126,1.0,0.0,0.0,0.0,0.0,174800.0
7.5078,0.14125305126118795,1.0,0.0,0.0,0.0,0.0,344000.0
5.4496,0.17161245946742654,0.0,1.0,0.0,0.0,0.0,238900.0
4.9957,0.18249650240945126,1.0,0.0,0.0,0.0,0.0,296400.0
9.6023,0.12991814100871402,1.0,0.0,0.0,0.0,0.0,391300.0
3.5154,0.3219627394384676,1.0,0.0,0.0,0.0,0.0,311400.0
5.6015,0.15847720230190349,1.0,0.0,0.0,0.0,0.0,267200.0
3.7014,0.21803977272727273,1.0,0.0,0.0,0.0,0.0,179600.0
2.2391,0.30897207367795604,1.0,0.0,0.0,0.0,0.0,152800.0
3.9667,0.20681920143562135,0.0,0.0,0.0,1.0,0.0,218500.0
3.6006,0.2291861552853134,1.0,0.0,0.0,0.0,0.0,161700.0
3.1049,0.22949047168536288,1.0,0.0,0.0,0.0,0.0,173900.0
3.2891,0.20347917764891935,0.0,0.0,0.0,1.0,0.0,150600.0
4.0972,0.188,0.0,1.0,0.0,0.0,0.0,99200.0
3.3438,0.17015140591204037,0.0,1.0,0.0,0.0,0.0,74000.0
5.5701,0.15267680105750164,0.0,0.0,0.0,1.0,0.0,252800.0
4.1172,0.2008052340211374,1.0,0.0,0.0,0.0,0.0,176500.0
2.6576,0.21709826179496275,1.0,0.0,0.0,0.0,0.0,147900.0
4.4087,0.23697068403908794,1.0,0.0,0.0,0.0,0.0,225600.0
4.0144,0.1851276359600444,0.0,1.0,0.0,0.0,0.0,126600.0
2.3917,0.21164658634538153,0.0,1.0,0.0,0.0,0.0,85700.0
1.9125,0.2491638795986622,0.0,1.0,0.0,0.0,0.0,57900.0
3.0179,0.18851791530944625,0.0,1.0,0.0,0.0,0.0,91600.0
5.9277,0.15767195767195769,0.0,0.0,0.0,1.0,0.0,446600.0
2.1563,0.1878491620111732,0.0,1.0,0.0,0.0,0.0,88300.0
6.4504,0.19699499165275458,1.0,0.0,0.0,0.0,0.0,407000.0
2.125,0.30434782608695654,1.0,0.0,0.0,0.0,0.0,108900.0
8.7819,0.14203051025775906,1.0,0.0,0.0,0.0,0.0,500001.0
6.6661,0.16834774255523535,0.0,0.0,0.0,0.0,1.0,500001.0
2.6932,0.189873417721519,0.0,1.0,0.0,0.0,0.0,94900.0
4.875,0.16657126502575845,1.0,0.0,0.0,0.0,0.0,187200.0
6.0175,0.14116416869989543,1.0,0.0,0.0,0.0,0.0,238300.0
2.9934,0.3205216197666438,1.0,0.0,0.0,0.0,0.0,350000.0
5.2648,0.20184757505773673,0.0,0.0,0.0,0.0,1.0,294400.0
4.412,0.17706683560342096,0.0,1.0,0.0,0.0,0.0,140100.0
3.3869,0.28054298642533937,1.0,0.0,0.0,0.0,0.0,157300.0
4.4766,0.20103986135181975,1.0,0.0,0.0,0.0,0.0,230000.0
3.7622,0.20113408939292862,1.0,0.0,0.0,0.0,0.0,150000.0
4.0652,0.1810989010989011,0.0,0.0,0.0,1.0,0.0,421300.0
3.9423,0.21478626489138053,0.0,0.0,0.0,0.0,1.0,180300.0
3.2639,0.26131511528608026,1.0,0.0,0.0,0.0,0.0,155200.0
2.6607,0.35643170051772205,0.0,0.0,0.0,1.0,0.0,87500.0
3.0187,0.27895235089933734,1.0,0.0,0.0,0.0,0.0,154600.0
3.7655,0.24545228008970846,1.0,0.0,0.0,0.0,0.0,197700.0
4.1083,0.2413572343149808,1.0,0.0,0.0,0.0,0.0,324300.0
1.8485,0.2767527675276753,1.0,0.0,0.0,0.0,0.0,90600.0
